Probe_Set	Phy_position	CPA	chiptype
SNP_A-2220484	16594738	0.5917	chip2
SNP_A-1794316	16601985	1	chip2
SNP_A-1790456	16615108	1	chip1
SNP_A-2130036	16615288	0.8238	chip1
SNP_A-2222782	16615305	0.5253	chip1
SNP_A-2036468	16629023	1.8155	chip1
SNP_A-2223275	16662708	1	chip2
SNP_A-2265969	16668362	1.9157	chip2
SNP_A-2272735	16675130	0.6994	chip2
SNP_A-4221204	16688819	0.4508	chip1
SNP_A-2224630	16690068	1	chip1
SNP_A-2196488	16690110	1.378	chip1
SNP_A-4302292	16696304	1.1233	chip2
SNP_A-2094834	16696333	1.3646	chip2
SNP_A-1800434	16696620	0.809	chip2
SNP_A-1848165	16697142	1.3406	chip2
SNP_A-1810945	16697621	0.9385	chip2
SNP_A-2312820	16698963	1.1908	chip2
SNP_A-4292885	16699179	1.4871	chip2
SNP_A-1928739	16700058	0.5522	chip2
SNP_A-4253980	16700886	0.5566	chip2
SNP_A-1896562	16717632	0.6301	chip1
SNP_A-2306181	16718356	0.7336	chip1
SNP_A-2281782	16719012	0.908	chip2
SNP_A-2044116	16723011	2.2179	chip2
SNP_A-2280515	16723843	1.5567	chip2
SNP_A-2081398	16739243	1.2507	chip1
SNP_A-4256326	16742940	1.625	chip2
SNP_A-1826521	16744579	1.0144	chip1
SNP_A-1913273	16747640	2.0021	chip2
SNP_A-2039509	16748074	0.706	chip1
SNP_A-2109820	16748147	1	chip1
SNP_A-2102375	16749916	0.8239	chip2
SNP_A-4206788	16753871	0.6825	chip1
SNP_A-4230985	16753885	1	chip1
SNP_A-4222329	16754150	1.1283	chip1
SNP_A-2156705	16761686	2.0347	chip1
SNP_A-4263144	16775241	0.8492	chip2
SNP_A-1861299	16775877	1.4019	chip1
SNP_A-1782569	16777120	0.7055	chip1
SNP_A-2313378	16778207	1.0733	chip1
SNP_A-2305106	16801899	1.302	chip2
SNP_A-1950115	16806299	0.8708	chip2
SNP_A-2299508	16807308	1.1214	chip1
SNP_A-2068131	16812033	1.0452	chip2
SNP_A-2106134	16812720	0.652	chip2
SNP_A-2008189	16815794	1.9215	chip2
SNP_A-1915011	16816944	1.0251	chip2
SNP_A-4285088	16817027	1.6793	chip2
SNP_A-2202245	16818485	1.2404	chip2
SNP_A-4203287	16835232	0.5998	chip1
SNP_A-2304375	16835830	0.7285	chip2
SNP_A-4273948	16836723	1.1829	chip2
SNP_A-2149076	16843266	0.8164	chip1
SNP_A-2056951	16844083	0.5613	chip1
SNP_A-2259268	16850030	1.5131	chip1
SNP_A-1937466	16851852	0.7022	chip1
SNP_A-2137548	16860515	1.6235	chip2
SNP_A-1948744	16862600	1.2888	chip1
SNP_A-2202700	16866017	1	chip2
SNP_A-2304387	16866282	2.6028	chip2
SNP_A-2039623	16875470	0.6593	chip2
SNP_A-1923884	16876522	0.6038	chip2
SNP_A-2214842	16892282	0.8492	chip2
SNP_A-2271070	16892325	1.5936	chip2
SNP_A-4255997	16892496	2.1789	chip2
SNP_A-4217487	16896319	1.1495	chip1
SNP_A-1815237	16898634	0.8249	chip2
SNP_A-2310806	16898829	1	chip2
SNP_A-1887337	16900582	1	chip2
SNP_A-2081690	16903214	0.7643	chip2
SNP_A-2231513	16905700	0.6224	chip2
SNP_A-1970682	16906789	0.7194	chip1
SNP_A-2140036	16919370	0.858	chip2
SNP_A-1970683	16919602	1.0757	chip2
SNP_A-2058280	16921497	1	chip1
SNP_A-2176402	16924342	0.8378	chip2
SNP_A-2297623	16925387	0.9051	chip2
SNP_A-2255712	16925634	0.6813	chip2
SNP_A-4276481	16929152	0.9619	chip2
SNP_A-2087293	16932662	3.2824	chip1
SNP_A-1827539	16933019	0.9351	chip2
SNP_A-1908246	16933808	0.7728	chip1
SNP_A-2297257	16934044	1.9402	chip1
SNP_A-4253060	16942888	0.8318	chip2
SNP_A-4289431	16950175	1.9767	chip2
SNP_A-2139956	16951008	0.9649	chip2
SNP_A-2284597	16951758	0.621	chip2
SNP_A-2287080	16954715	0.6402	chip2
SNP_A-2183782	16956389	1.4485	chip1
SNP_A-1935007	16957338	1.7806	chip2
SNP_A-2287527	16961665	0.5522	chip1
SNP_A-2218567	16962650	0.9306	chip1
SNP_A-2119761	16963267	1.1888	chip1
SNP_A-4226357	16964433	1.4298	chip1
SNP_A-4244583	16964588	1	chip2
SNP_A-2310225	16976289	1	chip2
SNP_A-2029737	16985129	1.0881	chip2
SNP_A-2038230	16990110	1.1084	chip2
SNP_A-1920933	16990798	0.618	chip2
SNP_A-2282055	16997515	0.775	chip2
SNP_A-2247224	17008946	1.0085	chip1
SNP_A-1786214	17011365	0.948	chip2
SNP_A-2200145	17012376	1	chip2
SNP_A-2129435	17020300	0.6334	chip1
SNP_A-4283311	17270967	1	chip2
SNP_A-2108791	17275227	0.5834	chip1
SNP_A-2124079	17276301	0.8398	chip1
SNP_A-2121236	17285117	2.6709	chip2
SNP_A-2036639	17285606	1.0306	chip1
SNP_A-1902538	17297031	1.0704	chip2
SNP_A-2298742	17298825	0.7355	chip2
SNP_A-2244080	17298964	0.5426	chip2
SNP_A-1792825	17317513	0.754	chip1
SNP_A-1849190	17331545	1.2519	chip2
SNP_A-2235915	17331590	1.0432	chip2
SNP_A-2088622	17339684	1.5286	chip2
SNP_A-4294363	17341782	1.5679	chip2
SNP_A-4242588	17343315	0.773	chip2
SNP_A-2279324	17347582	2.0213	chip1
SNP_A-4193952	17352450	0.6383	chip1
SNP_A-2115075	17353471	1.162	chip2
SNP_A-4231705	17359268	0.8514	chip1
SNP_A-2103462	17364214	1.6217	chip2
SNP_A-2050495	17373128	0.8905	chip1
SNP_A-2273678	17376226	1	chip1
SNP_A-2075697	17383938	1.3685	chip1
SNP_A-2285274	17386125	1	chip2
SNP_A-2194861	17386984	0.9223	chip2
SNP_A-4281508	17410336	0.87	chip2
SNP_A-4263146	17410722	0.5948	chip2
SNP_A-4256333	17416232	0.6676	chip2
SNP_A-2087956	17416739	0.6698	chip2
SNP_A-1970690	17417535	1.6273	chip2
SNP_A-2269809	17417734	1.2805	chip1
SNP_A-2071370	17421699	1.0345	chip2
SNP_A-1952160	17426677	1	chip1
SNP_A-1791136	17428449	1.0137	chip1
SNP_A-1821846	17431362	1.7648	chip2
SNP_A-2259058	17436915	0.8895	chip1
SNP_A-1970691	17437790	0.943	chip1
SNP_A-2249595	17457594	1.3113	chip1
SNP_A-1952586	17457927	0.6428	chip1
SNP_A-4242621	17465538	0.8854	chip2
SNP_A-2278072	17466183	1.7045	chip1
SNP_A-1916730	17467915	1	chip2
SNP_A-2062742	17474165	1.1529	chip2
SNP_A-4263147	17477680	0.9837	chip2
SNP_A-1970693	17483298	1	chip2
SNP_A-2260838	17483598	1.1722	chip2
SNP_A-4303530	17486120	1.0557	chip2
SNP_A-2281309	17487437	1.4008	chip2
SNP_A-4227399	17493477	0.5426	chip1
SNP_A-1807489	17495493	0.4962	chip1
SNP_A-1785696	17501721	1	chip2
SNP_A-2076415	17503952	0.7761	chip2
SNP_A-4241873	17504546	1.7003	chip2
SNP_A-1837820	17508757	1.1001	chip2
SNP_A-4291726	17514440	1	chip2
SNP_A-1949147	17528721	0.4226	chip1
SNP_A-2036364	17528751	1.4563	chip1
SNP_A-1897749	17534608	1.8339	chip2
SNP_A-4251460	17540899	0.9748	chip2
SNP_A-2288039	17541327	1	chip2
SNP_A-1913011	17548087	0.8863	chip2
SNP_A-4304664	17548616	0.8824	chip2
SNP_A-1783608	17550956	1	chip2
SNP_A-2197863	17561388	1	chip2
SNP_A-4277273	17561473	0.8421	chip2
SNP_A-4193520	17563787	1.265	chip1
SNP_A-4272827	17567009	0.7892	chip2
SNP_A-4207747	17572596	0.7704	chip1
SNP_A-1796548	17573391	0.5211	chip1
SNP_A-1943827	17574909	1	chip1
SNP_A-1970694	17576112	2.5169	chip2
SNP_A-4263148	17576728	1.2686	chip2
SNP_A-2118696	17582622	1	chip1
SNP_A-2130381	17582822	1	chip1
SNP_A-2260435	17583060	1.1005	chip1
SNP_A-2122237	17583078	0.7616	chip1
SNP_A-4243618	17589458	1	chip2
SNP_A-1816317	17589682	1.5539	chip2
SNP_A-2269001	17601406	1.351	chip2
SNP_A-2286928	17612466	0.5483	chip2
SNP_A-4263149	17621014	0.9372	chip2
SNP_A-1957867	17624338	0.4729	chip1
SNP_A-1848533	17625821	0.6174	chip2
SNP_A-4286876	17636971	0.8708	chip2
SNP_A-2283782	17643214	1	chip1
SNP_A-4244114	17653902	0.8432	chip2
SNP_A-2139806	17663478	0.9619	chip1
SNP_A-2110347	17672446	2.0044	chip1
SNP_A-4260883	17678644	1	chip2
SNP_A-4263150	17690812	0.8081	chip2
SNP_A-1830027	17702421	1	chip1
SNP_A-4285340	17708422	0.5727	chip2
SNP_A-4246501	17715614	0.7927	chip2
SNP_A-4291863	17717633	0.8181	chip2
SNP_A-1880745	17718201	1	chip2
SNP_A-2110535	17718412	0.7945	chip1
SNP_A-2113052	17725293	1.0006	chip1
SNP_A-4263151	17727730	1	chip2
SNP_A-2306958	17761331	1.6572	chip2
SNP_A-2129619	17765038	0.8968	chip1
SNP_A-1791650	17766633	0.8079	chip1
SNP_A-2140217	17775136	1.3937	chip1
SNP_A-2142009	17775403	0.5459	chip1
SNP_A-2277809	17779781	0.6096	chip1
SNP_A-2156078	17779856	1.0842	chip1
SNP_A-4233368	17780229	1.0459	chip1
SNP_A-1805853	17803250	0.7098	chip1
SNP_A-2060749	17811396	1.1353	chip2
SNP_A-2169534	17812135	1.2725	chip2
SNP_A-2055566	17817360	1	chip2
SNP_A-2094784	17834912	2.2008	chip1
SNP_A-2218444	17835836	1	chip1
SNP_A-4231953	17835871	0.6355	chip1
SNP_A-2098563	17837055	1.3695	chip2
SNP_A-1851742	17850305	0.7727	chip1
SNP_A-2134761	17862744	1	chip1
SNP_A-2223327	17863898	0.8969	chip2
SNP_A-1951488	17866391	1.1139	chip2
SNP_A-4273852	17866600	1.0866	chip2
SNP_A-1837960	17872715	1	chip2
SNP_A-1866594	17886124	1	chip2
SNP_A-1781886	17898079	0.4953	chip2
SNP_A-1921629	17924112	1	chip2
SNP_A-1970699	17934015	1.3366	chip2
SNP_A-1912681	17939290	1.6755	chip2
SNP_A-1894738	17941322	1.6661	chip2
SNP_A-2063416	17943347	0.4833	chip1
SNP_A-4263153	17945732	0.6355	chip2
SNP_A-4291565	17947776	0.7234	chip2
SNP_A-2059897	17947818	0.945	chip2
SNP_A-1881931	17947904	0.7465	chip2
SNP_A-2244527	17954607	0.6484	chip2
SNP_A-1970701	17955953	1	chip1
SNP_A-1958635	17961946	0.6721	chip1
SNP_A-1871886	17962066	1.1906	chip1
SNP_A-4302987	17964688	1.5682	chip2
SNP_A-2213740	17973301	1	chip1
SNP_A-4269252	18012365	0.9629	chip2
SNP_A-2008193	18012494	0.5293	chip2
SNP_A-4290001	18020406	0.9683	chip2
SNP_A-4244020	18023245	1.7805	chip2
SNP_A-1781338	18023555	0.8747	chip2
SNP_A-2037079	18070656	1.0202	chip2
SNP_A-1861752	18098144	0.9495	chip2
SNP_A-2265000	18101650	0.8934	chip2
SNP_A-2220176	18113811	1.4097	chip2
SNP_A-2206939	18116003	0.857	chip2
SNP_A-2245665	18119390	0.8971	chip2
SNP_A-2266671	18146782	1.4306	chip2
SNP_A-1954670	18153308	0.724	chip1
SNP_A-2261015	18155287	0.9922	chip1
SNP_A-1841996	18159137	2.8592	chip2
SNP_A-1953551	18161823	1.4654	chip1
SNP_A-2211107	18167309	0.914	chip2
SNP_A-4277757	18167736	0.4667	chip2
SNP_A-2247790	18172619	0.7236	chip1
SNP_A-2264280	18175012	0.692	chip2
SNP_A-2085850	18175191	0.704	chip1
SNP_A-2270171	18194416	1.3851	chip2
SNP_A-4244996	18209803	1	chip2
SNP_A-4198165	18220196	0.594	chip1
SNP_A-4224879	18220413	0.7383	chip1
SNP_A-2160938	18229501	1.0903	chip2
SNP_A-1829375	18245595	1.244	chip2
SNP_A-2217628	18248218	1	chip1
SNP_A-2098958	18250147	0.9897	chip1
SNP_A-2187177	18251778	0.7135	chip1
SNP_A-1782632	18253357	0.6921	chip2
SNP_A-2147650	18255422	1.299	chip2
SNP_A-1807569	18279839	0.7469	chip2
SNP_A-2108392	18285802	0.8863	chip2
SNP_A-2077491	18289977	1.4857	chip1
SNP_A-2313490	18290716	0.6781	chip1
SNP_A-1906755	18294854	1	chip2
SNP_A-1886629	18295326	0.7032	chip2
SNP_A-4261343	18295680	1.0932	chip2
SNP_A-2040567	18295939	0.7014	chip2
SNP_A-1866459	18298231	0.9636	chip2
SNP_A-1853725	18314025	1.1464	chip1
SNP_A-2097499	18317533	1.0134	chip1
SNP_A-1850325	18328337	1.2881	chip1
SNP_A-4280886	18330235	0.8129	chip2
SNP_A-2179301	18334458	1.303	chip1
SNP_A-2212943	18335375	1.5227	chip1
SNP_A-2264003	18335692	0.6192	chip1
SNP_A-4291484	18342380	1.6012	chip2
SNP_A-1922100	18343666	0.7119	chip2
SNP_A-4263154	18356834	2.0668	chip2
SNP_A-1959673	18358558	0.6485	chip1
SNP_A-4240241	18364200	1	chip1
SNP_A-2021852	18369612	0.9337	chip2
SNP_A-1904942	18378088	1	chip1
SNP_A-1813995	18386992	0.6022	chip2
SNP_A-2047372	18390730	1	chip2
SNP_A-1838035	18394061	0.5724	chip2
SNP_A-1783877	18395016	0.9178	chip2
SNP_A-1959377	18396971	0.4945	chip2
SNP_A-2308659	18411964	1	chip2
SNP_A-4302579	18412576	1.2342	chip2
SNP_A-2211013	18421609	0.5853	chip2
SNP_A-4246145	18423370	0.4148	chip2
SNP_A-2216133	18433554	0.5863	chip1
SNP_A-2120950	18448556	0.876	chip1
SNP_A-2302272	18451423	1	chip1
SNP_A-2193096	18451630	0.9146	chip1
SNP_A-1906413	18455858	0.6612	chip1
SNP_A-4281568	18457863	0.5596	chip2
SNP_A-4229828	18460447	1.2529	chip1
SNP_A-2233321	18493253	0.7151	chip2
SNP_A-2276892	18495562	1.2276	chip2
SNP_A-4192542	18496182	1.1018	chip1
SNP_A-1894348	18496972	1	chip2
SNP_A-1885747	18520295	1.1756	chip2
SNP_A-2301854	18548509	1.4069	chip2
SNP_A-4295314	18558147	0.5243	chip2
SNP_A-1911390	18579579	1	chip2
SNP_A-4218934	18582729	0.6507	chip1
SNP_A-2294270	18583158	1.0288	chip1
SNP_A-4304823	18589487	0.8152	chip2
SNP_A-1791174	18591139	0.7412	chip2
SNP_A-1807639	18594783	0.8752	chip1
SNP_A-1825843	18602641	0.8559	chip2
SNP_A-4288878	18615973	1	chip2
SNP_A-2220163	18689393	1.0772	chip2
SNP_A-1919387	18703211	1	chip1
SNP_A-1832843	19062809	1.2873	chip2
SNP_A-2133087	19072450	0.8396	chip1
SNP_A-2223968	19081255	0.9353	chip1
SNP_A-2163465	19081339	1.3831	chip1
SNP_A-2158656	19083771	1.9184	chip1
SNP_A-4276286	19084239	2.1294	chip2
SNP_A-2237033	19084506	1.1046	chip2
SNP_A-1970702	19088954	1	chip2
SNP_A-2254516	19091384	1.102	chip2
SNP_A-2312624	19091899	1.4741	chip2
SNP_A-2024795	19092054	1	chip2
SNP_A-2060878	19094595	1.3791	chip1
SNP_A-2173877	19094994	0.9291	chip1
SNP_A-4196795	19095021	1.0221	chip1
SNP_A-2295841	19107672	1.1336	chip2
SNP_A-4260464	19112102	1	chip2
SNP_A-4300447	19114217	1.0052	chip2
SNP_A-2247451	19118590	1	chip1
SNP_A-1867665	19134497	0.7349	chip2
SNP_A-1970703	19151874	1.5252	chip1
SNP_A-2050713	19157264	1.0914	chip2
SNP_A-2071602	19172384	0.7817	chip2
SNP_A-2080408	19206509	1.6632	chip2
SNP_A-2229175	19211385	1	chip1
SNP_A-4240496	19212389	0.8118	chip1
SNP_A-2215194	19226926	1.142	chip2
SNP_A-1876539	19241756	0.9316	chip2
SNP_A-2068201	19252470	1	chip2
SNP_A-1929563	19254028	0.5465	chip2
SNP_A-2297165	19257675	1	chip2
SNP_A-2219618	19263112	0.5739	chip2
SNP_A-4199752	19266334	0.8514	chip1
SNP_A-2284619	19268180	1	chip2
SNP_A-2024637	19280328	1.2551	chip1
SNP_A-2283583	19293373	0.7796	chip2
SNP_A-1838095	19308497	2.3813	chip1
SNP_A-2300528	19308672	0.8193	chip1
SNP_A-2306869	19310357	1.0935	chip2
SNP_A-1970705	19313260	1	chip2
SNP_A-1970706	19313592	1.5797	chip2
SNP_A-4252053	19315000	0.3286	chip2
SNP_A-4276733	19315012	1.1748	chip2
SNP_A-4289844	19316010	1.1596	chip2
SNP_A-2048872	19323519	1.9113	chip1
SNP_A-2050375	19323766	0.9686	chip1
SNP_A-1814593	19324186	1.9767	chip1
SNP_A-2046454	19329626	1	chip1
SNP_A-2310197	19332007	1.4826	chip2
SNP_A-1866840	19335168	1.1055	chip2
SNP_A-1781249	19338167	1.3625	chip1
SNP_A-1790434	19341216	0.7578	chip1
SNP_A-1798690	19383670	0.7764	chip2
SNP_A-1859774	19390359	0.8641	chip1
SNP_A-1959934	19412033	0.6746	chip2
