Probe_Set	Phy_position	CPA	chiptype
SNP_A-1707197	32008043	1.0336	chip2
SNP_A-1740255	32034319	0.8837	chip2
SNP_A-1732791	32038404	1	chip1
SNP_A-1736574	32049212	3.0928	chip1
SNP_A-1739915	32054461	1.6898	chip2
SNP_A-1738364	32054765	0.5329	chip1
SNP_A-1738540	32055628	1.8824	chip1
SNP_A-1738658	32055908	1.0664	chip1
SNP_A-1743328	32061196	0.9297	chip1
SNP_A-1667661	32066523	0.9227	chip1
SNP_A-1667793	32066560	1.1489	chip1
SNP_A-1698633	32079927	1.163	chip2
SNP_A-1643429	32138205	1.0399	chip2
SNP_A-1693401	32166897	1.3597	chip2
SNP_A-1668659	32321272	1.2386	chip1
SNP_A-1673542	32428991	0.6819	chip2
SNP_A-1691666	32431935	0.8882	chip2
SNP_A-1654691	32718864	0.619	chip2
SNP_A-1679938	32724681	0.8978	chip2
SNP_A-1686368	32725290	0.9747	chip2
SNP_A-1722512	32725753	1.5334	chip2
SNP_A-1663192	32790690	1.0171	chip2
SNP_A-1713747	32837079	1.3998	chip1
SNP_A-1755463	32849069	1.4231	chip1
SNP_A-1755583	32849133	1.499	chip1
SNP_A-1755735	32849635	0.7592	chip1
SNP_A-1740991	32851160	1.0941	chip2
SNP_A-1723736	32864574	1.5518	chip2
SNP_A-1676102	32876724	2.0073	chip2
SNP_A-1700121	32878204	0.7427	chip2
SNP_A-1648072	32878430	1.3443	chip2
SNP_A-1755948	32880335	0.9263	chip2
SNP_A-1668546	32880524	1.8946	chip2
SNP_A-1676895	32911362	1.0986	chip1
SNP_A-1714725	32939941	0.7877	chip2
SNP_A-1670666	32941154	0.7536	chip2
SNP_A-1644818	32942697	0.8463	chip2
SNP_A-1725607	32964799	1.1693	chip1
SNP_A-1727762	32989045	0.8585	chip1
SNP_A-1712480	33165126	1.1357	chip1
SNP_A-1717618	33193816	1.0859	chip1
SNP_A-1717744	33193871	1.0535	chip1
SNP_A-1717870	33194166	0.8372	chip1
SNP_A-1723611	33217319	0.7764	chip1
SNP_A-1732401	33225252	0.6733	chip2
SNP_A-1705757	33225474	1.177	chip2
SNP_A-1694503	33249052	0.5778	chip2
SNP_A-1662571	33317865	0.7605	chip1
SNP_A-1644486	33396024	0.8255	chip2
SNP_A-1715314	33422157	1.9279	chip1
SNP_A-1717418	33453057	0.8385	chip1
SNP_A-1666706	33473559	0.7099	chip2
SNP_A-1668370	33493404	1.308	chip2
SNP_A-1707093	33493503	0.6662	chip2
SNP_A-1710321	33493534	1.0139	chip2
SNP_A-1676756	33534663	0.5139	chip2
SNP_A-1715467	33554579	1.0452	chip2
SNP_A-1700649	33599539	0.8223	chip1
SNP_A-1701986	33600670	0.9398	chip1
SNP_A-1699181	33614907	1.7272	chip2
SNP_A-1741575	33615075	0.8742	chip2
SNP_A-1667106	33643414	0.9515	chip2
SNP_A-1753147	33665280	1.0143	chip2
SNP_A-1711354	33669311	0.8883	chip2
SNP_A-1745194	33715161	0.7081	chip2
SNP_A-1741191	33744876	0.8892	chip2
SNP_A-1708753	33746118	1.043	chip2
SNP_A-1751043	33802428	1.2909	chip2
SNP_A-1699304	33827156	0.5529	chip1
SNP_A-1699406	33827340	1.4211	chip1
SNP_A-1701298	33837385	0.8831	chip1
SNP_A-1704725	33846447	0.4162	chip2
SNP_A-1684440	33846641	0.9008	chip2
SNP_A-1743475	33847565	1.0968	chip2
SNP_A-1690321	33891152	1.3134	chip2
SNP_A-1674517	33891335	0.7123	chip2
SNP_A-1662193	33945954	1.1474	chip1
SNP_A-1661005	33976390	2.0721	chip2
SNP_A-1723504	33977576	1.2013	chip2
SNP_A-1751427	33994589	1.5484	chip2
SNP_A-1654595	34021174	0.7402	chip2
SNP_A-1718124	34023038	1.1497	chip1
SNP_A-1655867	34027338	0.5453	chip2
SNP_A-1722207	34038553	1.2077	chip1
SNP_A-1722331	34038746	0.7004	chip1
SNP_A-1654900	34078997	1.1616	chip1
SNP_A-1660194	34093842	1.821	chip1
SNP_A-1697054	34097057	1.017	chip2
SNP_A-1662680	34097823	1.1664	chip2
SNP_A-1745594	34098597	1.0686	chip2
SNP_A-1689516	34100240	2.0707	chip2
SNP_A-1681280	34100310	1.6746	chip2
SNP_A-1698955	34101257	0.8192	chip2
SNP_A-1743465	34101295	0.5721	chip2
SNP_A-1751133	34101805	1.2531	chip2
SNP_A-1708778	34132596	1.4221	chip1
SNP_A-1683656	34160712	1.3454	chip2
SNP_A-1668658	34162228	1.7918	chip2
SNP_A-1701461	34169133	0.6154	chip2
SNP_A-1656615	34170329	1.0514	chip2
SNP_A-1679830	34179955	0.613	chip2
SNP_A-1653693	34185952	0.5495	chip1
SNP_A-1728961	34221604	0.7631	chip2
SNP_A-1726440	34258962	1.1654	chip2
SNP_A-1705776	34262252	0.6522	chip1
SNP_A-1706370	34272543	1.3088	chip1
SNP_A-1743365	34287095	0.79	chip2
SNP_A-1735773	34287292	1.0579	chip2
SNP_A-1747630	34296085	0.7002	chip1
SNP_A-1749866	34311818	1.5245	chip1
SNP_A-1708518	34326213	0.9599	chip2
SNP_A-1721470	34326543	0.5699	chip2
SNP_A-1743477	34341199	1.2727	chip2
SNP_A-1651364	34347123	2.0255	chip2
SNP_A-1740121	34347151	1.6103	chip2
SNP_A-1644243	34379870	1.1321	chip1
SNP_A-1644597	34381035	1.2136	chip1
SNP_A-1645977	34381353	1.3084	chip1
SNP_A-1646111	34381959	0.548	chip1
SNP_A-1739613	34393162	1.2985	chip2
SNP_A-1691571	34443314	0.7388	chip1
SNP_A-1729668	34443995	0.5306	chip2
SNP_A-1693051	34446099	0.9718	chip1
SNP_A-1693213	34446568	1.2746	chip1
SNP_A-1740712	34513742	0.8777	chip1
SNP_A-1735763	34528411	0.4782	chip2
SNP_A-1705481	34531097	1.0188	chip2
SNP_A-1751092	34536722	0.6592	chip1
SNP_A-1651413	34555513	0.7416	chip1
SNP_A-1652675	34558593	0.5823	chip1
SNP_A-1665990	34572012	0.595	chip2
SNP_A-1723080	34572043	1.9253	chip2
SNP_A-1661695	34600629	0.5358	chip1
SNP_A-1665195	34608205	0.8201	chip1
SNP_A-1642135	34619917	1.3037	chip2
SNP_A-1680240	34620033	1.0811	chip2
SNP_A-1707176	34625472	0.8204	chip1
SNP_A-1672894	34644677	0.5959	chip2
SNP_A-1725970	34644755	0.9535	chip2
SNP_A-1672888	34654667	0.663	chip2
SNP_A-1691582	34655404	1.9925	chip2
SNP_A-1651936	34657099	0.6929	chip2
SNP_A-1643282	34685119	0.9227	chip1
SNP_A-1661420	34716661	1.076	chip2
SNP_A-1650373	34719817	1.0041	chip1
SNP_A-1652445	34731373	1.5714	chip1
SNP_A-1652559	34732016	1.2658	chip1
SNP_A-1652667	34732135	0.8109	chip1
SNP_A-1711878	34734206	0.5996	chip2
SNP_A-1654416	34738925	1.2483	chip1
SNP_A-1657631	34755325	1.0412	chip1
SNP_A-1686326	34777452	0.8144	chip2
SNP_A-1702996	34793214	1.1316	chip1
SNP_A-1703118	34793623	1.341	chip1
SNP_A-1703284	34794062	1.7915	chip1
SNP_A-1708415	34807277	1.1393	chip1
SNP_A-1708523	34807406	0.4358	chip1
SNP_A-1716729	34859591	0.7685	chip2
SNP_A-1648319	34898901	1.3221	chip1
SNP_A-1747423	34924668	0.4815	chip2
SNP_A-1695196	34937461	1.8891	chip1
SNP_A-1697313	34950335	0.5162	chip1
SNP_A-1697588	34954170	1.6553	chip1
SNP_A-1698906	34954342	0.7083	chip1
SNP_A-1699022	34954382	0.7493	chip1
SNP_A-1699196	34955794	1.8849	chip1
SNP_A-1704790	34979253	1.2895	chip1
SNP_A-1673512	34997110	1.0752	chip2
SNP_A-1750078	35013307	1.9896	chip1
SNP_A-1709461	35022057	0.8202	chip2
SNP_A-1646010	35088857	0.6286	chip2
SNP_A-1729972	35140532	1.3755	chip2
SNP_A-1722658	35200264	1.8956	chip2
SNP_A-1704723	35200430	1.4959	chip2
SNP_A-1749142	35236296	0.9691	chip1
SNP_A-1674960	35280878	1.1456	chip1
SNP_A-1675164	35282033	0.9175	chip1
SNP_A-1695571	35342260	1.3805	chip2
SNP_A-1735829	35376766	1.5368	chip2
SNP_A-1654067	35417657	1.0186	chip2
SNP_A-1702163	35455099	0.7532	chip2
SNP_A-1688864	35462954	1.8455	chip2
SNP_A-1659726	35530196	0.5575	chip2
SNP_A-1705100	35538656	1.1406	chip1
SNP_A-1705176	35539179	0.7942	chip1
SNP_A-1705348	35549628	1.3077	chip1
SNP_A-1740931	35565656	1.3406	chip2
SNP_A-1697372	35567312	0.9851	chip2
SNP_A-1707316	35569758	1.0464	chip1
SNP_A-1708990	35572205	0.895	chip1
SNP_A-1715896	35596072	0.6319	chip1
SNP_A-1702269	35609854	0.5713	chip2
SNP_A-1737671	35616104	0.9401	chip2
SNP_A-1725130	35710549	1.0199	chip2
SNP_A-1645421	35749159	1.528	chip1
SNP_A-1714016	35749721	0.9803	chip2
SNP_A-1698067	35749858	1.758	chip2
SNP_A-1641853	35750238	0.8389	chip2
SNP_A-1734540	35773133	1.6082	chip2
SNP_A-1650987	35794208	2.2585	chip1
SNP_A-1652331	35795756	0.9524	chip1
SNP_A-1652663	35805776	0.9559	chip1
SNP_A-1699590	35860188	1.1027	chip1
SNP_A-1699796	35861390	0.6585	chip1
SNP_A-1703060	35891939	0.8875	chip1
SNP_A-1703172	35892658	1.2415	chip1
SNP_A-1741387	35899020	1.7804	chip2
SNP_A-1752336	35933784	1.0793	chip1
SNP_A-1646977	35965250	0.7305	chip1
SNP_A-1656837	35967715	2.0741	chip2
SNP_A-1690276	35984930	1.0259	chip1
SNP_A-1690446	35985448	1.918	chip1
SNP_A-1692239	36010936	1.3281	chip1
SNP_A-1693772	36016265	1.291	chip1
SNP_A-1695636	36023685	0.9709	chip1
SNP_A-1643193	36027607	1.0578	chip2
SNP_A-1670319	36088107	1.2689	chip2
SNP_A-1700918	36103564	1.4844	chip1
SNP_A-1704448	36131964	1.2532	chip1
SNP_A-1700179	36134769	0.8527	chip2
SNP_A-1706276	36140062	1	chip1
SNP_A-1746199	36166717	0.9859	chip1
SNP_A-1746529	36169928	0.4141	chip1
SNP_A-1748010	36170627	0.7216	chip1
SNP_A-1753392	36210245	0.719	chip1
SNP_A-1694655	36269186	2.2087	chip2
SNP_A-1670075	36269296	1.0015	chip2
